id,awb,courier,date,weight,zone,amount,cod,status
4115725,77117301715,BlueDart,2026-08-09,0.09,Uttar Pradesh,34.69,0.0,in_transit
4115730,77117302511,BlueDart,2026-08-09,1.0,Maharashtra,43.37,0.0,in_transit
4115740,7D135999585,DTDC,2026-08-09,5.0,Uttarakhand,112.1,0.0,in_transit
4115735,77117302533,BlueDart,2026-08-09,1.0,Delhi,43.37,0.0,in_transit
4115745,77117303896,BlueDart,2026-08-09,0.02,Maharashtra,34.69,0.0,in_transit
4115750,77117303911,BlueDart,2026-08-09,1.0,Odisha,43.37,0.0,in_transit
4115755,DBLP0000035673,Ekart Logistics,2026-08-09,9.0,Telangana,167.56,0.0,pending
4115760,7D135999618,DTDC,2026-08-09,2.0,Madhya Pradesh,66.08,0.0,in_transit
4115764,500704184105,Trackon,2026-08-09,3.0,West Bengal,54.28,0.0,in_transit
4115769,77117305134,BlueDart,2026-08-09,0.25,Tamil Nadu,34.69,0.0,in_transit
4115774,77117309452,BlueDart,2026-08-09,0.25,West Bengal,34.69,0.0,in_transit
4115779,DBLP0000035711,Ekart Logistics,2026-08-09,5.0,Andhra Pradesh,96.76,0.0,in_transit
4115784,77117309544,BlueDart,2026-08-09,0.25,Punjab,34.69,0.0,in_transit
4115789,DBLP0000035727,Ekart Logistics,2026-08-09,4.0,Karnataka,79.06,0.0,in_transit
4115794,7D135999713,DTDC,2026-08-09,2.0,Maharashtra,66.08,0.0,in_transit
4115799,77117306803,BlueDart,2026-08-09,1.0,Odisha,43.37,0.0,pending
4115804,77117308553,BlueDart,2026-08-09,0.5,Uttar Pradesh,34.69,0.0,in_transit
4115809,26022370058679,Shree Maruti,2026-08-09,2.0,Gujarat,44.84,0.0,in_transit
4115814,34791187519035,ShipRocket,2026-08-09,0.25,Maharashtra,29.5,0.0,in_transit
4115819,77117311176,BlueDart,2026-08-09,1.0,Tamil Nadu,43.37,0.0,in_transit
4115824,77117311246,BlueDart,2026-08-09,0.25,Kerala,34.69,0.0,in_transit
4115829,500704184312,Trackon,2026-08-09,1.0,Uttar Pradesh,54.28,0.0,in_transit
4115834,500704184285,Trackon,2026-08-09,2.0,Gujarat,44.84,0.0,pending
4115839,7D135999687,DTDC,2026-08-09,0.5,Rajasthan,29.5,0.0,in_transit
4115844,26022370058700,Shree Maruti,2026-08-09,0.05,Gujarat,23.6,0.0,pending
4115849,77117310686,BlueDart,2026-08-09,1.0,Andhra Pradesh,43.37,0.0,in_transit
4115854,77117312252,BlueDart,2026-08-09,0.14,Tamil Nadu,34.69,0.0,in_transit
4115859,500704184384,Trackon,2026-08-09,1.0,Gujarat,44.84,0.0,pending
4115864,7D135999660,DTDC,2026-08-09,1.5,Karnataka,66.08,0.0,in_transit
4115869,7D135999700,DTDC,2026-08-09,1.5,Karnataka,66.08,0.0,in_transit
4115874,77117312716,BlueDart,2026-08-09,1.0,Maharashtra,43.37,0.0,in_transit
4115879,500704185293,Trackon,2026-08-09,7.0,Maharashtra,120.36,0.0,pending
4115883,77117312742,BlueDart,2026-08-09,2.0,Uttar Pradesh,64.43,0.0,in_transit
4115888,500704184402,Trackon,2026-08-09,1.5,Karnataka,54.28,0.0,pending
4115893,500704184663,Trackon,2026-08-09,3.0,Telangana,54.28,0.0,in_transit
4115898,77117314105,BlueDart,2026-08-09,1.0,Rajasthan,43.37,0.0,in_transit
4115903,500704184456,Trackon,2026-08-09,3.0,Maharashtra,54.28,0.0,pending
4115908,77117314503,BlueDart,2026-08-09,0.25,Odisha,34.69,0.0,pending
4115913,77117314540,BlueDart,2026-08-09,0.2,Andhra Pradesh,34.69,0.0,pending
4115918,31150410374625,Delhivery,2026-08-09,1.0,Assam,84.96,0.0,in_transit
4115923,7D135999750,DTDC,2026-08-09,2.0,Maharashtra,66.08,0.0,in_transit
4115928,77117315575,BlueDart,2026-08-09,1.0,Delhi,43.37,0.0,in_transit
4115933,77117315601,BlueDart,2026-08-09,1.0,Uttar Pradesh,43.37,0.0,in_transit
4115937,500623293275,Trackon,2026-08-09,0.5,Maharashtra,31.86,0.0,in_transit
4115942,77117316581,BlueDart,2026-08-09,1.0,Maharashtra,43.37,0.0,in_transit
4115947,7D135999766,DTDC,2026-08-09,3.0,Meghalaya,79.06,0.0,in_transit
4115952,26022370058756,Shree Maruti,2026-08-09,0.13,Gujarat,23.6,0.0,pending
4115957,26022370058758,Shree Maruti,2026-08-09,0.06,Gujarat,23.6,0.0,pending
4115962,7D135999776,DTDC,2026-08-09,1.0,West Bengal,51.92,0.0,in_transit
4115967,7D135999778,DTDC,2026-08-09,1.0,Maharashtra,51.92,0.0,in_transit
4115972,7D135999574,DTDC,2026-08-09,1.0,Maharashtra,51.92,0.0,pending
4115977,7D135999576,DTDC,2026-08-09,2.0,West Bengal,66.08,0.0,in_transit
4115982,DBLP0000035643,Ekart Logistics,2026-08-09,5.0,Delhi,96.76,0.0,in_transit
4115987,77117302581,BlueDart,2026-08-09,0.25,Uttarakhand,34.69,0.0,pending
4115992,7D135999586,DTDC,2026-08-09,2.0,Maharashtra,66.08,0.0,pending
4115997,7D135999587,DTDC,2026-08-09,2.0,Uttar Pradesh,66.08,0.0,in_transit
4116002,77117304003,BlueDart,2026-08-09,0.51,Uttar Pradesh,43.37,0.0,in_transit
4116007,7D135999662,DTDC,2026-08-09,2.0,Karnataka,66.08,0.0,pending
4116012,7D135999664,DTDC,2026-08-09,2.0,Odisha,66.08,0.0,in_transit
4116017,77117305171,BlueDart,2026-08-09,0.07,Uttar Pradesh,34.69,0.0,in_transit
4116022,77117305263,BlueDart,2026-08-09,2.0,Maharashtra,64.43,0.0,in_transit
4116027,77117305296,BlueDart,2026-08-09,0.04,Telangana,34.69,0.0,in_transit
4116032,77117309566,BlueDart,2026-08-09,2.0,Maharashtra,64.43,0.0,in_transit
4116047,DBLP0000035729,Ekart Logistics,2026-08-09,8.0,Maharashtra,149.86,0.0,pending
4116037,7D135999792,DTDC,2026-08-09,10.0,Kerala,194.7,0.0,in_transit
4116042,7D135999717,DTDC,2026-08-09,0.5,Maharashtra,29.5,0.0,in_transit
4116051,77117306836,BlueDart,2026-08-09,1.0,Telangana,43.37,0.0,in_transit
4116056,500704184240,Trackon,2026-08-09,3.0,Delhi,54.28,0.0,in_transit
4116061,77117308645,BlueDart,2026-08-09,1.0,Uttar Pradesh,43.37,0.0,in_transit
4116066,DBLP0000035723,Ekart Logistics,2026-08-09,7.0,Telangana,132.16,0.0,pending
4116071,7D135999652,DTDC,2026-08-09,2.0,Tamil Nadu,66.08,0.0,in_transit
4116076,77117311305,BlueDart,2026-08-09,0.07,Tamil Nadu,34.69,0.0,in_transit
4116081,500704184681,Trackon,2026-08-09,1.5,Delhi,54.28,0.0,in_transit
4116086,DBLP0000035701,Ekart Logistics,2026-08-09,4.0,Uttar Pradesh,79.06,0.0,in_transit
4116091,77117310701,BlueDart,2026-08-09,0.5,Andhra Pradesh,34.69,0.0,in_transit
4116096,77117310804,BlueDart,2026-08-09,1.0,Haryana,43.37,0.0,in_transit
4116101,26022370058703,Shree Maruti,2026-08-09,0.25,Gujarat,23.6,0.0,pending
4116106,77117310955,BlueDart,2026-08-09,0.5,Maharashtra,34.69,0.0,in_transit
4116111,31150410374581,Delhivery,2026-08-09,1.0,Odisha,84.96,0.0,in_transit
4116116,77117312495,BlueDart,2026-08-09,0.15,Maharashtra,34.69,0.0,pending
4116121,284931171752813,ShipRocket,2026-08-09,0.25,Maharashtra,29.5,0.0,in_transit
4116126,77117312801,BlueDart,2026-08-09,1.5,Maharashtra,47.08,0.0,in_transit
4116131,DBLP0000035749,Ekart Logistics,2026-08-09,7.0,Tamil Nadu,132.16,0.0,pending
4116136,77117312893,BlueDart,2026-08-09,0.21,Gujarat,34.69,0.0,in_transit
4116141,77117312963,BlueDart,2026-08-09,0.5,Karnataka,34.69,0.0,pending
4116146,7D135999720,DTDC,2026-08-09,2.0,Maharashtra,66.08,0.0,in_transit
4116151,500704184708,Trackon,2026-08-09,3.0,Punjab,54.28,0.0,in_transit
4116156,7D135999739,DTDC,2026-08-09,2.0,Delhi,66.08,0.0,in_transit
4116161,77117314632,BlueDart,2026-08-09,0.25,Delhi,34.69,0.0,pending
4116166,77117314676,BlueDart,2026-08-09,1.0,West Bengal,43.37,0.0,in_transit
4116171,500704184474,Trackon,2026-08-09,3.0,Tamil Nadu,54.28,0.0,in_transit
4116176,26022370058745,Shree Maruti,2026-08-09,0.25,Gujarat,23.6,0.0,in_transit
4116181,DBLP0000035765,Ekart Logistics,2026-08-09,7.0,West Bengal,132.16,0.0,pending
4116186,77117315763,BlueDart,2026-08-09,0.5,Telangana,34.69,0.0,in_transit
4116191,77117315796,BlueDart,2026-08-09,1.0,Maharashtra,43.37,0.0,pending
4116196,500704184726,Trackon,2026-08-09,2.0,Gujarat,44.84,0.0,pending
4116201,77117316706,BlueDart,2026-08-09,0.03,Karnataka,34.69,0.0,in_transit
4116206,77117316743,BlueDart,2026-08-09,0.18,Punjab,34.69,0.0,in_transit
4116211,77117316780,BlueDart,2026-08-09,0.5,Uttar Pradesh,34.69,0.0,pending
4116216,77117317340,BlueDart,2026-08-09,0.25,Haryana,34.69,0.0,in_transit
4116221,77117317362,BlueDart,2026-08-09,1.0,Rajasthan,43.37,0.0,in_transit
4116226,7D135999577,DTDC,2026-08-09,2.0,Tamil Nadu,66.08,0.0,in_transit
4116231,77117301866,BlueDart,2026-08-09,2.0,Uttar Pradesh,64.43,0.0,in_transit
4116236,77117301914,BlueDart,2026-08-09,0.25,Delhi,34.69,0.0,in_transit
4116241,77117302640,BlueDart,2026-08-09,0.5,Delhi,34.69,0.0,in_transit
4116246,77117302684,BlueDart,2026-08-09,0.25,West Bengal,34.69,0.0,in_transit
4116251,26022370058624,Shree Maruti,2026-08-09,0.25,Gujarat,23.6,0.0,pending
4116256,26022370058638,Shree Maruti,2026-08-09,0.21,Gujarat,23.6,0.0,pending
4116260,77117304051,BlueDart,2026-08-09,0.25,Karnataka,34.69,0.0,in_transit
4116265,500704184078,Trackon,2026-08-09,1.5,Uttar Pradesh,54.28,0.0,pending
4116270,77117305300,BlueDart,2026-08-09,0.25,Maharashtra,34.69,0.0,in_transit
4116275,77117305344,BlueDart,2026-08-09,2.0,Karnataka,64.43,0.0,in_transit
4116280,500623293455,Trackon,2026-08-09,0.5,Telangana,31.86,0.0,in_transit
4116285,77117309640,BlueDart,2026-08-09,1.0,Uttar Pradesh,43.37,0.0,pending
4116290,26022370058658,Shree Maruti,2026-08-09,0.14,Gujarat,23.6,0.0,pending
4116295,500704185302,Trackon,2026-08-09,3.0,Karnataka,54.28,0.0,pending
4116300,500704184744,Trackon,2026-08-09,3.0,Madhya Pradesh,54.28,0.0,in_transit
4116305,77117306910,BlueDart,2026-08-09,0.08,Madhya Pradesh,34.69,0.0,in_transit
4116310,500623293167,Trackon,2026-08-09,0.5,Rajasthan,31.86,0.0,pending
4116314,77117308693,BlueDart,2026-08-09,0.04,Maharashtra,34.69,0.0,in_transit
4116319,77117308730,BlueDart,2026-08-09,1.0,Andhra Pradesh,43.37,0.0,in_transit
4116324,34791187519094,ShipRocket,2026-08-09,0.03,Odisha,29.5,0.0,in_transit
4116329,DBLP0000035703,Ekart Logistics,2026-08-09,9.0,Chhattisgarh,167.56,0.0,pending
4116334,500704184996,Trackon,2026-08-09,3.0,Tamil Nadu,54.28,0.0,in_transit
4116339,77117311401,BlueDart,2026-08-09,0.25,Himachal Pradesh,34.69,0.0,in_transit
4116344,284931171752522,ShipRocket,2026-08-09,0.25,Chhattisgarh,29.5,0.0,in_transit
4116349,7D135999690,DTDC,2026-08-09,2.0,Uttar Pradesh,66.08,0.0,pending
4116354,500704184294,Trackon,2026-08-09,3.0,Jharkhand,54.28,0.0,in_transit
4116359,26022370058704,Shree Maruti,2026-08-09,0.25,Gujarat,23.6,0.0,delivered
4116364,DBLP0000035741,Ekart Logistics,2026-08-09,4.0,Maharashtra,79.06,0.0,in_transit
4116369,7D135999669,DTDC,2026-08-09,2.0,Maharashtra,66.08,0.0,in_transit
4116374,7D135999670,DTDC,2026-08-09,1.0,Tamil Nadu,51.92,0.0,in_transit
4116379,77117312985,BlueDart,2026-08-09,1.0,West Bengal,43.37,0.0,pending
4116384,77117312996,BlueDart,2026-08-09,0.17,Uttar Pradesh,34.69,0.0,in_transit
4116389,26022370058718,Shree Maruti,2026-08-09,1.0,Gujarat,23.6,0.0,pending
4116394,26022370058719,Shree Maruti,2026-08-09,0.21,Gujarat,23.6,0.0,delivered
4116399,77117314190,BlueDart,2026-08-09,1.0,Telangana,43.37,0.0,in_transit
4116404,26022370058726,Shree Maruti,2026-08-09,0.19,Gujarat,23.6,0.0,in_transit
4116409,7D135999727,DTDC,2026-08-09,1.5,Madhya Pradesh,66.08,0.0,pending
4116414,7D135999742,DTDC,2026-08-09,2.0,Punjab,66.08,0.0,in_transit
4116419,7D135999744,DTDC,2026-08-09,2.0,Haryana,66.08,0.0,in_transit
4116424,77117314794,BlueDart,2026-08-09,1.0,Uttar Pradesh,43.37,0.0,pending
4116429,26022370058739,Shree Maruti,2026-08-09,0.24,Gujarat,23.6,0.0,pending
4116434,77117315833,BlueDart,2026-08-09,2.0,Maharashtra,64.43,0.0,in_transit
4116438,500704184915,Trackon,2026-08-09,1.5,Delhi,54.28,0.0,in_transit
4116443,DBLP0000035771,Ekart Logistics,2026-08-09,6.0,Odisha,114.46,0.0,pending
4116447,500704184492,Trackon,2026-08-09,3.0,Karnataka,54.28,0.0,in_transit
4116452,7D135999769,DTDC,2026-08-09,2.0,Maharashtra,66.08,0.0,in_transit
4116457,7D135999770,DTDC,2026-08-09,1.0,Kerala,51.92,0.0,in_transit
4116462,500704184771,Trackon,2026-08-09,3.0,Maharashtra,54.28,0.0,pending
4116467,26022370058762,Shree Maruti,2026-08-09,0.15,Gujarat,23.6,0.0,pending
4116472,1904076696733,ShipRocket,2026-08-09,2.0,Maharashtra,76.7,0.0,in_transit
4116477,77117317410,BlueDart,2026-08-09,2.0,Karnataka,64.43,0.0,in_transit
4116482,500704184951,Trackon,2026-08-09,1.0,Gujarat,44.84,0.0,in_transit
4116487,7D135999578,DTDC,2026-08-09,2.0,Andhra Pradesh,66.08,0.0,in_transit
4116492,26022370058613,Shree Maruti,2026-08-09,0.25,Gujarat,23.6,0.0,delivered
4116497,500623293392,Trackon,2026-08-09,0.5,Maharashtra,31.86,0.0,pending
4116502,77117302776,BlueDart,2026-08-09,0.17,West Bengal,34.69,0.0,in_transit
4116507,DBLP0000035665,Ekart Logistics,2026-08-09,5.0,Rajasthan,96.76,0.0,in_transit
4116512,500704184087,Trackon,2026-08-09,1.5,Rajasthan,54.28,0.0,in_transit
4116517,7D135999672,DTDC,2026-08-09,2.0,Punjab,66.08,0.0,in_transit
4116521,34791187518803,ShipRocket,2026-08-09,0.02,Andhra Pradesh,29.5,0.0,pending
4116531,DBLP0000035691,Ekart Logistics,2026-08-09,5.0,Telangana,96.76,0.0,pending
4116526,DBLP0000035689,Ekart Logistics,2026-08-09,8.0,Maharashtra,149.86,0.0,in_transit
4116536,77117351205,BlueDart,2026-08-09,6.0,Maharashtra,116.47,0.0,in_transit
4116541,500623293464,Trackon,2026-08-09,0.5,Maharashtra,31.86,0.0,pending
4116546,77117309721,BlueDart,2026-08-09,1.0,Delhi,43.37,0.0,in_transit
4116551,26022370058659,Shree Maruti,2026-08-09,0.12,Gujarat,23.6,0.0,pending
4116556,500704184798,Trackon,2026-08-09,3.0,Uttarakhand,54.28,0.0,pending
4115218,26022370058616,Shree Maruti,2026-08-09,0.09,Gujarat,23.6,0.0,in_transit
4115223,7D135999581,DTDC,2026-08-09,1.0,Telangana,51.92,0.0,pending
4115228,26022370058618,Shree Maruti,2026-08-09,2.0,Gujarat,44.84,0.0,pending
4115233,284931171751844,ShipRocket,2026-08-09,0.25,Delhi,29.5,0.0,in_transit
4115238,77117303734,BlueDart,2026-08-09,2.0,Telangana,64.43,0.0,in_transit
4115243,500623293068,Trackon,2026-08-09,0.5,Karnataka,31.86,0.0,in_transit
4115248,7D135999592,DTDC,2026-08-09,1.0,Chhattisgarh,51.92,0.0,in_transit
4115253,7D135999606,DTDC,2026-08-09,2.0,Madhya Pradesh,66.08,0.0,pending
4115257,DBLP0000035681,Ekart Logistics,2026-08-09,5.0,West Bengal,96.76,0.0,in_transit
4115262,DBLP0000035707,Ekart Logistics,2026-08-09,10.0,Tamil Nadu,185.26,0.0,in_transit
4115268,77117309312,BlueDart,2026-08-09,1.0,Delhi,43.37,0.0,in_transit
4115274,7D135999614,DTDC,2026-08-09,1.0,Maharashtra,51.92,0.0,pending
4115280,26022370058685,Shree Maruti,2026-08-09,0.1,Gujarat,23.6,0.0,in_transit
4115286,7D135999780,DTDC,2026-08-09,0.04,Uttar Pradesh,29.5,0.0,in_transit
4115292,77117308380,BlueDart,2026-08-09,1.0,Karnataka,43.37,0.0,in_transit
4115298,31150410374496,Delhivery,2026-08-09,1.5,Kerala,84.96,0.0,pending
4115304,500704184816,Trackon,2026-08-09,3.0,West Bengal,54.28,0.0,pending
4115310,77117310826,BlueDart,2026-08-09,0.5,Andhra Pradesh,34.69,0.0,in_transit
4115316,77117310900,BlueDart,2026-08-09,0.13,Maharashtra,34.69,0.0,pending
4115322,77117310944,BlueDart,2026-08-09,1.0,Haryana,43.37,0.0,pending
4115328,7D135999681,DTDC,2026-08-09,1.5,Delhi,66.08,0.0,in_transit
4115334,500704184564,Trackon,2026-08-09,3.0,Delhi,54.28,0.0,in_transit
4115340,34791187519282,ShipRocket,2026-08-09,0.25,West Bengal,29.5,0.0,in_transit
4115346,7D135999654,DTDC,2026-08-09,1.0,Uttar Pradesh,51.92,0.0,pending
4115352,7D135999656,DTDC,2026-08-09,2.0,Gujarat,66.08,0.0,pending
4115358,26022370058710,Shree Maruti,2026-08-09,0.25,Gujarat,23.6,0.0,delivered
4115364,34791187519466,ShipRocket,2026-08-09,0.25,Karnataka,29.5,0.0,in_transit
4115370,34791187519470,ShipRocket,2026-08-09,0.24,Telangana,29.5,0.0,in_transit
4115376,77117313910,BlueDart,2026-08-09,0.5,Madhya Pradesh,34.69,0.0,in_transit
4115382,77117313954,BlueDart,2026-08-09,0.25,Maharashtra,34.69,0.0,in_transit
4115388,77117314201,BlueDart,2026-08-09,0.2,Maharashtra,34.69,0.0,in_transit
4115394,77117314326,BlueDart,2026-08-09,1.0,Bihar,43.37,0.0,pending
4115400,31150410374603,Delhivery,2026-08-09,2.0,Gujarat,84.96,0.0,pending
4115406,500623293257,Trackon,2026-08-09,0.5,Goa,31.86,0.0,in_transit
4115412,26022370058740,Shree Maruti,2026-08-09,1.0,Gujarat,23.6,0.0,pending
4115418,77117315295,BlueDart,2026-08-09,0.07,Madhya Pradesh,34.69,0.0,in_transit
4115424,77117315354,BlueDart,2026-08-09,0.1,Maharashtra,34.69,0.0,in_transit
4115430,7D135999758,DTDC,2026-08-09,1.0,Haryana,51.92,0.0,in_transit
4115436,77117316323,BlueDart,2026-08-09,0.5,Madhya Pradesh,34.69,0.0,in_transit
4115442,284931171753130,ShipRocket,2026-08-09,0.25,Punjab,29.5,0.0,in_transit
4115448,77117317211,BlueDart,2026-08-09,2.0,Nagaland,64.43,0.0,in_transit
4115454,77117317266,BlueDart,2026-08-09,1.0,Tamil Nadu,43.37,0.0,pending
4115460,77117301586,BlueDart,2026-08-09,1.0,Himachal Pradesh,43.37,0.0,pending
4115466,31150410374474,Delhivery,2026-08-09,2.0,Haryana,84.96,0.0,in_transit
4115472,77117301634,BlueDart,2026-08-09,0.5,West Bengal,34.69,0.0,in_transit
4115478,26022370058620,Shree Maruti,2026-08-09,1.5,Gujarat,44.84,0.0,in_transit
4115484,34791187518722,ShipRocket,2026-08-09,0.01,Maharashtra,29.5,0.0,in_transit
4115489,500623293428,Trackon,2026-08-09,0.5,Karnataka,31.86,0.0,in_transit
4115495,7D135999608,DTDC,2026-08-09,2.0,Uttarakhand,66.08,0.0,in_transit
4115501,26022370058633,Shree Maruti,2026-08-09,0.12,Gujarat,23.6,0.0,delivered
4115507,77117304961,BlueDart,2026-08-09,0.25,Maharashtra,34.69,0.0,in_transit
4115513,77117305020,BlueDart,2026-08-09,2.0,Maharashtra,64.43,0.0,in_transit
4115518,77117309345,BlueDart,2026-08-09,1.0,Odisha,43.37,0.0,in_transit
4115524,77117309393,BlueDart,2026-08-09,0.25,Uttar Pradesh,34.69,0.0,in_transit
4115530,77117306674,BlueDart,2026-08-09,0.25,Haryana,34.69,0.0,in_transit
4115536,77117306700,BlueDart,2026-08-09,1.0,Tamil Nadu,43.37,0.0,in_transit
4115542,26022370058689,Shree Maruti,2026-08-09,0.5,Gujarat,23.6,0.0,pending
4115548,77117308450,BlueDart,2026-08-09,0.25,Uttar Pradesh,34.69,0.0,in_transit
4115554,500704184141,Trackon,2026-08-09,10.0,Madhya Pradesh,169.92,0.0,in_transit
4115560,77117308520,BlueDart,2026-08-09,1.0,Delhi,43.37,0.0,in_transit
4115566,77117311062,BlueDart,2026-08-09,0.1,Maharashtra,34.69,0.0,in_transit
4115572,77117311110,BlueDart,2026-08-09,1.0,Uttar Pradesh,43.37,0.0,in_transit
4115578,31150410374533,Delhivery,2026-08-09,1.5,Meghalaya,84.96,0.0,in_transit
4115584,77117310535,BlueDart,2026-08-09,1.0,Delhi,43.37,0.0,in_transit
4115590,77117310550,BlueDart,2026-08-09,1.0,Tamil Nadu,43.37,0.0,in_transit
4115596,500623293338,Trackon,2026-08-09,0.5,Chandigarh,31.86,0.0,in_transit
4115602,77117312171,BlueDart,2026-08-09,0.08,West Bengal,34.69,0.0,in_transit
4115607,34791187519400,ShipRocket,2026-08-09,0.25,Haryana,29.5,0.0,pending
4115613,500623293437,Trackon,2026-08-09,0.5,Maharashtra,31.86,0.0,in_transit
4115619,77117312484,BlueDart,2026-08-09,0.22,Telangana,34.69,0.0,in_transit
4115625,34791187519492,ShipRocket,2026-08-09,0.03,Maharashtra,29.5,0.0,in_transit
4115631,77117313991,BlueDart,2026-08-09,0.2,Gujarat,34.69,0.0,in_transit
4115637,77117314013,BlueDart,2026-08-09,0.1,Rajasthan,34.69,0.0,in_transit
4115643,26022370058722,Shree Maruti,2026-08-09,0.2,Gujarat,23.6,0.0,pending
4115649,7D135999737,DTDC,2026-08-09,0.5,Tamil Nadu,29.5,0.0,in_transit
4115655,77117314385,BlueDart,2026-08-09,0.03,Maharashtra,34.69,0.0,in_transit
4115661,77117314422,BlueDart,2026-08-09,0.08,Jharkhand,34.69,0.0,in_transit
4115667,77117315446,BlueDart,2026-08-09,1.0,Uttar Pradesh,43.37,0.0,in_transit
4115673,77117315516,BlueDart,2026-08-09,1.0,West Bengal,43.37,0.0,in_transit
4115679,DBLP0000035759,Ekart Logistics,2026-08-09,4.0,Maharashtra,79.06,0.0,in_transit
4115685,77117316404,BlueDart,2026-08-09,1.0,Telangana,43.37,0.0,in_transit
4115691,77117316474,BlueDart,2026-08-09,0.25,Delhi,34.69,0.0,in_transit
4115697,77117316511,BlueDart,2026-08-09,0.51,Uttar Pradesh,43.37,0.0,in_transit
4115703,500704184618,Trackon,2026-08-09,1.5,Delhi,54.28,0.0,in_transit
4115709,77117317314,BlueDart,2026-08-09,0.09,Delhi,34.69,0.0,in_transit
4115715,500704184006,Trackon,2026-08-09,3.0,West Bengal,54.28,0.0,in_transit
4115721,500704184015,Trackon,2026-08-09,2.0,Kerala,54.28,0.0,in_transit
4115726,7D135999572,DTDC,2026-08-09,1.0,Maharashtra,51.92,0.0,in_transit
4115731,7D135999583,DTDC,2026-08-09,1.0,Chandigarh,51.92,0.0,in_transit
4115736,7D135999584,DTDC,2026-08-09,0.5,Karnataka,29.5,0.0,in_transit
4115741,77117302566,BlueDart,2026-08-09,0.16,Delhi,34.69,0.0,pending
4115746,77117303900,BlueDart,2026-08-09,0.09,Telangana,34.69,0.0,in_transit
4115751,500704184843,Trackon,2026-08-09,1.5,Telangana,54.28,0.0,in_transit
4115756,7D135999626,DTDC,2026-08-09,0.5,Maharashtra,29.5,0.0,in_transit
4115765,DBLP0000035685,Ekart Logistics,2026-08-09,4.0,Delhi,79.06,0.0,pending
4115761,500704184636,Trackon,2026-08-09,1.0,Gujarat,44.84,0.0,in_transit
4115770,500704184942,Trackon,2026-08-09,4.0,Gujarat,59.0,0.0,in_transit
4115775,77117309463,BlueDart,2026-08-09,0.25,Chhattisgarh,34.69,0.0,in_transit
4115780,77117309511,BlueDart,2026-08-09,0.23,Tamil Nadu,34.69,0.0,in_transit
4115785,77117309555,BlueDart,2026-08-09,0.06,Kerala,34.69,0.0,in_transit
4115790,34791187519186,ShipRocket,2026-08-09,0.25,Haryana,29.5,0.0,in_transit
4115795,77117306766,BlueDart,2026-08-09,0.5,Tamil Nadu,34.69,0.0,in_transit
4115800,500704184645,Trackon,2026-08-09,3.0,Haryana,54.28,0.0,pending
4115805,500623293365,Trackon,2026-08-09,0.5,Telangana,31.86,0.0,in_transit
4115810,77117308586,BlueDart,2026-08-09,0.5,Haryana,34.69,0.0,in_transit
4115815,500704184852,Trackon,2026-08-09,3.0,Delhi,54.28,0.0,in_transit
4115820,77117311191,BlueDart,2026-08-09,2.0,Maharashtra,64.43,0.0,in_transit
4115825,500623293212,Trackon,2026-08-09,0.5,Andhra Pradesh,31.86,0.0,in_transit
4115830,77117311250,BlueDart,2026-08-09,0.02,Tamil Nadu,34.69,0.0,pending
4115835,77117310583,BlueDart,2026-08-09,0.25,Kerala,34.69,0.0,in_transit
4115840,26022370058699,Shree Maruti,2026-08-09,0.5,Gujarat,23.6,0.0,in_transit
4115845,77117310642,BlueDart,2026-08-09,1.0,Maharashtra,43.37,0.0,in_transit
4115850,26022370058701,Shree Maruti,2026-08-09,0.1,Gujarat,23.6,0.0,in_transit
4115855,7D135999658,DTDC,2026-08-09,1.0,Andhra Pradesh,51.92,0.0,in_transit
4115860,77117312300,BlueDart,2026-08-09,0.25,Chhattisgarh,34.69,0.0,in_transit
4115865,77117312381,BlueDart,2026-08-09,1.0,Telangana,43.37,0.0,in_transit
4115870,77117312661,BlueDart,2026-08-09,0.11,Karnataka,34.69,0.0,in_transit
4115875,7D135999702,DTDC,2026-08-09,1.0,Uttar Pradesh,51.92,0.0,pending
4115880,77117312731,BlueDart,2026-08-09,0.04,Tamil Nadu,34.69,0.0,in_transit
4115884,77117312764,BlueDart,2026-08-09,0.25,Karnataka,34.69,0.0,in_transit
4115889,500623293248,Trackon,2026-08-09,0.5,Uttar Pradesh,31.86,0.0,in_transit
4115894,34791187519610,ShipRocket,2026-08-09,0.18,Madhya Pradesh,29.5,0.0,in_transit
4115899,500704184411,Trackon,2026-08-09,3.0,Maharashtra,54.28,0.0,in_transit
4115904,77117314466,BlueDart,2026-08-09,0.09,Goa,34.69,0.0,in_transit
